topic_id	title	classification	level	level_name	domain	category	concept	topic	subtopic	learning_element	full_path	parent_path	topic_level	topic_domain	prerequisites_count	prerequisites	prerequisite_types	avg_prerequisite_confidence	standards_count	mapped_standards	mcat_mapped	ib_mapped	a_level_mapped	igcse_mapped	avg_standards_confidence	bloom_levels	difficulty_levels	application_domains
core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Quark Confinement and Combinations	Quark Confinement and Combinations	core	4	Topic	Waves and Optics	Modern Physics	Particle Physics And Cosmology	Quark Confinement and Combinations			core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Quark Confinement and Combinations	core → Waves and Optics → Modern Physics → Particle Physics And Cosmology	4		0			0	0		False	False	False	False	0			
core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Color	Color	core	4	Topic	Waves and Optics	Modern Physics	Particle Physics And Cosmology	Color			core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Color	core → Waves and Optics → Modern Physics → Particle Physics And Cosmology	4		0			0	0		False	False	False	False	0			
core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Particle Acceleration	Particle Acceleration	core	4	Topic	Waves and Optics	Modern Physics	Particle Physics And Cosmology	Particle Acceleration			core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Particle Acceleration	core → Waves and Optics → Modern Physics → Particle Physics And Cosmology	4		0			0	0		False	False	False	False	0			
core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Colliding Beam Machines	Colliding Beam Machines	core	4	Topic	Waves and Optics	Modern Physics	Particle Physics And Cosmology	Colliding Beam Machines			core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Colliding Beam Machines	core → Waves and Optics → Modern Physics → Particle Physics And Cosmology	4		0			0	0		False	False	False	False	0			
core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Particle Detectors	Particle Detectors	core	4	Topic	Waves and Optics	Modern Physics	Particle Physics And Cosmology	Particle Detectors			core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Particle Detectors	core → Waves and Optics → Modern Physics → Particle Physics And Cosmology	4		0			0	0		False	False	False	False	0			
core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Introduction to the Standard Model	Introduction to the Standard Model	core	4	Topic	Waves and Optics	Modern Physics	Particle Physics And Cosmology	Introduction to the Standard Model			core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Introduction to the Standard Model	core → Waves and Optics → Modern Physics → Particle Physics And Cosmology	4		0			0	0		False	False	False	False	0			
core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Electromagnetic Force	Electromagnetic Force	core	4	Topic	Waves and Optics	Modern Physics	Particle Physics And Cosmology	Electromagnetic Force			core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Electromagnetic Force	core → Waves and Optics → Modern Physics → Particle Physics And Cosmology	4		0			0	0		False	False	False	False	0			
core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Weak Nuclear Force	Weak Nuclear Force	core	4	Topic	Waves and Optics	Modern Physics	Particle Physics And Cosmology	Weak Nuclear Force			core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Weak Nuclear Force	core → Waves and Optics → Modern Physics → Particle Physics And Cosmology	4		0			0	0		False	False	False	False	0			
core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Strong Nuclear Force	Strong Nuclear Force	core	4	Topic	Waves and Optics	Modern Physics	Particle Physics And Cosmology	Strong Nuclear Force			core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Strong Nuclear Force	core → Waves and Optics → Modern Physics → Particle Physics And Cosmology	4		0			0	0		False	False	False	False	0			
core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Unification Theories	Unification Theories	core	4	Topic	Waves and Optics	Modern Physics	Particle Physics And Cosmology	Unification Theories			core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Unification Theories	core → Waves and Optics → Modern Physics → Particle Physics And Cosmology	4		0			0	0		False	False	False	False	0			
core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Hubble's Law	Hubble's Law	core	4	Topic	Waves and Optics	Modern Physics	Particle Physics And Cosmology	Hubble's Law			core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Hubble's Law	core → Waves and Optics → Modern Physics → Particle Physics And Cosmology	4		0			0	0		False	False	False	False	0			
core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Big Bang Model	Big Bang Model	core	4	Topic	Waves and Optics	Modern Physics	Particle Physics And Cosmology	Big Bang Model			core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Big Bang Model	core → Waves and Optics → Modern Physics → Particle Physics And Cosmology	4		0			0	0		False	False	False	False	0			
core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Structure And Dynamics Of The Universe	Structure And Dynamics Of The Universe	core	4	Topic	Waves and Optics	Modern Physics	Particle Physics And Cosmology	Structure And Dynamics Of The Universe			core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Structure And Dynamics Of The Universe	core → Waves and Optics → Modern Physics → Particle Physics And Cosmology	4		0			0	0		False	False	False	False	0			
core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → The Early Universe	The Early Universe	core	4	Topic	Waves and Optics	Modern Physics	Particle Physics And Cosmology	The Early Universe			core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → The Early Universe	core → Waves and Optics → Modern Physics → Particle Physics And Cosmology	4		0			0	0		False	False	False	False	0			
core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Nucleosynthesis	Nucleosynthesis	core	4	Topic	Waves and Optics	Modern Physics	Particle Physics And Cosmology	Nucleosynthesis			core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Nucleosynthesis	core → Waves and Optics → Modern Physics → Particle Physics And Cosmology	4		0			0	0		False	False	False	False	0			
core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Cosmic Microwave Background Radiation	Cosmic Microwave Background Radiation	core	4	Topic	Waves and Optics	Modern Physics	Particle Physics And Cosmology	Cosmic Microwave Background Radiation			core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Cosmic Microwave Background Radiation	core → Waves and Optics → Modern Physics → Particle Physics And Cosmology	4		0			0	0		False	False	False	False	0			
core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Antimatter And Matter	Antimatter And Matter	core	4	Topic	Waves and Optics	Modern Physics	Particle Physics And Cosmology	Antimatter And Matter			core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Antimatter And Matter	core → Waves and Optics → Modern Physics → Particle Physics And Cosmology	4		0			0	0		False	False	False	False	0			
core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Dark Matter And Dark Energy	Dark Matter And Dark Energy	core	4	Topic	Waves and Optics	Modern Physics	Particle Physics And Cosmology	Dark Matter And Dark Energy			core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Dark Matter And Dark Energy	core → Waves and Optics → Modern Physics → Particle Physics And Cosmology	4		0			0	0		False	False	False	False	0			
core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Key Equations	Key Equations	core	4	Topic	Waves and Optics	Modern Physics	Particle Physics And Cosmology	Key Equations			core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Key Equations	core → Waves and Optics → Modern Physics → Particle Physics And Cosmology	4		0			0	0		False	False	False	False	0			
core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Additional Problems	Additional Problems	core	4	Topic	Waves and Optics	Modern Physics	Particle Physics And Cosmology	Additional Problems			core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Additional Problems	core → Waves and Optics → Modern Physics → Particle Physics And Cosmology	4		0			0	0		False	False	False	False	0			
core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Challenge Problems	Challenge Problems	core	4	Topic	Waves and Optics	Modern Physics	Particle Physics And Cosmology	Challenge Problems			core → Waves and Optics → Modern Physics → Particle Physics And Cosmology → Challenge Problems	core → Waves and Optics → Modern Physics → Particle Physics And Cosmology	4		0			0	0		False	False	False	False	0			
core → Thermodynamics	Thermodynamics	core	1	Domain	Thermodynamics						core → Thermodynamics	core	1		0			0	0		False	False	False	False	0			
core → Thermodynamics → University Physics	University Physics	core	2	Category	Thermodynamics	University Physics					core → Thermodynamics → University Physics	core → Thermodynamics	2		0			0	0		False	False	False	False	0			
core → Thermodynamics → Thermodynamics	Thermodynamics	core	2	Category	Thermodynamics	Thermodynamics					core → Thermodynamics → Thermodynamics	core → Thermodynamics	2		0			0	0		False	False	False	False	0			
core → Thermodynamics → Thermodynamics → Temperature And Heat	Temperature And Heat	core	3	Concept	Thermodynamics	Thermodynamics	Temperature And Heat				core → Thermodynamics → Thermodynamics → Temperature And Heat	core → Thermodynamics → Thermodynamics	3		0			0	0		False	False	False	False	0			
core → Thermodynamics → Thermodynamics → Temperature And Heat → Introduction	Introduction	core	4	Topic	Thermodynamics	Thermodynamics	Temperature And Heat	Introduction			core → Thermodynamics → Thermodynamics → Temperature And Heat → Introduction	core → Thermodynamics → Thermodynamics → Temperature And Heat	4		0			0	0		False	False	False	False	0			
core → Thermodynamics → Thermodynamics → Temperature And Heat → Temperature	Temperature	core	4	Topic	Thermodynamics	Thermodynamics	Temperature And Heat	Temperature			core → Thermodynamics → Thermodynamics → Temperature And Heat → Temperature	core → Thermodynamics → Thermodynamics → Temperature And Heat	4		0			0	0		False	False	False	False	0			
core → Thermodynamics → Thermodynamics → Temperature And Heat → Thermal Equilibrium	Thermal Equilibrium	core	4	Topic	Thermodynamics	Thermodynamics	Temperature And Heat	Thermal Equilibrium			core → Thermodynamics → Thermodynamics → Temperature And Heat → Thermal Equilibrium	core → Thermodynamics → Thermodynamics → Temperature And Heat	4		0			0	0		False	False	False	False	0			
