Pedagogical_Order	Topic	Subtopic	Description	Chapter	Section	Educational_Level	Depth_Level	Domain	Difficulty	Duration_Hours	Is_Core	MCAT_Relevant	Prerequisites	Learning_Objectives	Assessment_Methods	Source_Books
897	Electricity Concepts	Electricity Concepts	Detailed study of section 4 within electric current, resistance, and ohm's law	Electric Current, Resistance, and Ohm's Law	Section 4	undergraduate	3	electricity	2	2	Core	Yes	osbooks-college-physics_root_19_mod_2	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics
897	Electricity Concepts	Electricity Concepts	Detailed study of section 4 within electric current, resistance, and ohm's law	Electric Current, Resistance, and Ohm's Law	Section 4	undergraduate	3	electricity	2	2	Core	Yes	osbooks-college-physics_root_19_mod_2	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics
899	Electricity Concepts	Electricity Concepts	Detailed study of section 5 within electric current, resistance, and ohm's law	Electric Current, Resistance, and Ohm's Law	Section 5	undergraduate	3	electricity	2	2	Core	Yes	osbooks-college-physics-bundle_root_19_mod_3	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics-bundle
899	Electricity Concepts	Electricity Concepts	Detailed study of section 5 within electric current, resistance, and ohm's law	Electric Current, Resistance, and Ohm's Law	Section 5	undergraduate	3	electricity	2	2	Core	Yes	osbooks-college-physics-bundle_root_19_mod_3	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics-bundle
901	Electricity Concepts	Electricity Concepts	Detailed study of section 5 within electric current, resistance, and ohm's law	Electric Current, Resistance, and Ohm's Law	Section 5	undergraduate	3	electricity	2	2	Core	Yes	osbooks-college-physics_root_19_mod_3	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics
901	Electricity Concepts	Electricity Concepts	Detailed study of section 5 within electric current, resistance, and ohm's law	Electric Current, Resistance, and Ohm's Law	Section 5	undergraduate	3	electricity	2	2	Core	Yes	osbooks-college-physics_root_19_mod_3	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics
903	Electricity Concepts	Electricity Concepts	Detailed study of section 6 within electric current, resistance, and ohm's law	Electric Current, Resistance, and Ohm's Law	Section 6	undergraduate	3	electricity	2	2	Core	Yes	osbooks-college-physics-bundle_root_19_mod_4	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics-bundle
903	Electricity Concepts	Electricity Concepts	Detailed study of section 6 within electric current, resistance, and ohm's law	Electric Current, Resistance, and Ohm's Law	Section 6	undergraduate	3	electricity	2	2	Core	Yes	osbooks-college-physics-bundle_root_19_mod_4	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics-bundle
905	Electricity Concepts	Electricity Concepts	Detailed study of section 6 within electric current, resistance, and ohm's law	Electric Current, Resistance, and Ohm's Law	Section 6	undergraduate	3	electricity	2	2	Core	Yes	osbooks-college-physics_root_19_mod_4	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics
905	Electricity Concepts	Electricity Concepts	Detailed study of section 6 within electric current, resistance, and ohm's law	Electric Current, Resistance, and Ohm's Law	Section 6	undergraduate	3	electricity	2	2	Core	Yes	osbooks-college-physics_root_19_mod_4	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics
907	Electricity Concepts	Electricity Concepts	Detailed study of section 7 within electric current, resistance, and ohm's law	Electric Current, Resistance, and Ohm's Law	Section 7	undergraduate	3	electricity	2	2	Core	Yes	osbooks-college-physics-bundle_root_19_mod_5	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics-bundle
907	Electricity Concepts	Electricity Concepts	Detailed study of section 7 within electric current, resistance, and ohm's law	Electric Current, Resistance, and Ohm's Law	Section 7	undergraduate	3	electricity	2	2	Core	Yes	osbooks-college-physics-bundle_root_19_mod_5	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics-bundle
909	Electricity Concepts	Electricity Concepts	Detailed study of section 7 within electric current, resistance, and ohm's law	Electric Current, Resistance, and Ohm's Law	Section 7	undergraduate	3	electricity	2	2	Core	Yes	osbooks-college-physics_root_19_mod_5	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics
909	Electricity Concepts	Electricity Concepts	Detailed study of section 7 within electric current, resistance, and ohm's law	Electric Current, Resistance, and Ohm's Law	Section 7	undergraduate	3	electricity	2	2	Core	Yes	osbooks-college-physics_root_19_mod_5	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics
911	Electricity Concepts	Electricity Concepts	Detailed study of section 8 within electric current, resistance, and ohm's law	Electric Current, Resistance, and Ohm's Law	Section 8	undergraduate	3	electricity	2	2	Core	Yes	osbooks-college-physics-bundle_root_19_mod_6	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics-bundle
911	Electricity Concepts	Electricity Concepts	Detailed study of section 8 within electric current, resistance, and ohm's law	Electric Current, Resistance, and Ohm's Law	Section 8	undergraduate	3	electricity	2	2	Core	Yes	osbooks-college-physics-bundle_root_19_mod_6	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics-bundle
913	Electricity Concepts	Electricity Concepts	Detailed study of section 8 within electric current, resistance, and ohm's law	Electric Current, Resistance, and Ohm's Law	Section 8	undergraduate	3	electricity	2	2	Core	Yes	osbooks-college-physics_root_19_mod_6	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics
913	Electricity Concepts	Electricity Concepts	Detailed study of section 8 within electric current, resistance, and ohm's law	Electric Current, Resistance, and Ohm's Law	Section 8	undergraduate	3	electricity	2	2	Core	Yes	osbooks-college-physics_root_19_mod_6	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-college-physics
914	Electricity Concepts	Electricity Concepts	Detailed study of section 57 within electricity and magnetism	Electricity and Magnetism	Section 57	undergraduate	3	electricity	2	2	Core	Yes	osbooks-university-physics-bundle_root_5_mod_55	Understand fundamental concepts; Apply principles to solve problems; Connect theory to real-world applications	Conceptual understanding; Problem solving; Mathematical analysis; Laboratory work; Research projects	osbooks-university-physics-bundle
